x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,y
0.6973864679426747,0.5243589567360967,0.6526413615448001,0.8035326366056352,0.5246896566406422,0.47871243742429526,0.44362010999709317,0.39253986684864783,0.7228949260939532,0.7269626770955989,0.6393551760946401,0.6343680905084021,0.36808944490867246,0.6526513956384667,0.4564916745580777,0.554351977577731,0.46825499082195643,0.5740107845081835,0.40423114403521454,0.6275166061895745,0.458963943793026,0.7038678739384945,0.5136939603142453,0.5562106160052056,0.5929730957277638,0.8235392209625957
0.5534192663313559,0.6413772993086948,0.4463509031865369,0.4203263978564941,0.6378565806159364,0.5335712243646241,0.5566384352959778,0.553144052501769,0.6232567158850028,0.44616346454313005,0.6252791877684292,0.4217230223032832,0.3498343609637184,0.533148884160388,0.4087926970995232,0.22367268806738283,0.15445404225436454,0.2949928410855662,0.5473413897557181,0.46693446559455665,0.4814661507898804,0.7033644885550362,0.6468707090881224,0.42225319255178706,0.22773157618377748,0.31912421251372775
0.539801017387354,0.6111752787381656,0.6745361295086153,0.6330430417612414,0.5001741114890886,0.4028814720808716,0.673676216887932,0.7074728312299283,0.5400972660555999,0.6815516727148891,0.34406782902551947,0.7003982942414007,0.4076814620042403,0.743896078117471,0.5997442386797919,0.5352343342679862,0.6685441718520919,0.49366484304310293,0.5371989440290713,0.5989812409780576,0.6380864866036278,0.43100869813555864,0.6445990515838682,0.4004162431433411,0.4218959586284532,0.6316326313390428
0.40391049859082223,0.41194713422895846,0.5114531986062507,0.4072132833454072,0.4307422878909007,0.5606406425490849,0.5795928733789747,0.6405801466333672,0.5576054067778113,0.34002353176433986,0.6225733705913048,0.6411146826785132,0.47865406567871693,0.49778802555248336,0.47862958210668455,0.7689923909148454,0.6998824701629156,0.6740776585104459,0.27633173096496794,0.5479336294015965,0.31986810023319867,0.3308057843453072,0.594899955165148,0.5820979220228639,0.7009520975376051,0.4912837458065976
0.24132642358286738,0.6088619588982299,0.5923296462891386,0.42930798688820115,0.5053935160478982,0.5378945767040809,0.49609454677628645,0.663602927876984,0.47793365233593155,0.7187068833085339,0.25941799040758984,0.4667319327929077,0.5944681677504214,0.18851458549897765,0.5602441057459059,0.6360787622233434,0.4985833002889196,0.20924002584061602,0.772481977881899,0.49285672004934356,0.5147254703707602,0.5818397220092852,0.4633075774618407,0.5730133624528108,0.40695748589770714,0.41222387740656946
0.43111974501102307,0.5549866922660673,0.3927170434221381,0.20374587826291174,0.5763701444830731,0.6379197303567624,0.39849313159008054,0.364103770726216,0.5055256365389036,0.7230512211856736,0.4851751847643858,0.4881379493780867,0.45430503669649996,0.5037464012176657,0.45277546923509243,0.6027204545789848,0.46344913029800267,0.5603311772392754,0.5464534605835515,0.8029772440634673,0.5575927663799888,0.3414825393985835,0.339168815722092,0.4106473979275711,0.25521707910077746,0.08112681459406418
0.6394591225141375,0.38533485982754023,0.6866547411880245,0.6468231551133191,0.45119368704840496,0.5565821091347669,0.7122123647468157,0.3715669630087553,0.4971889348613146,0.13250522622882765,0.252769689985017,0.6411820770956799,0.25381576505547354,0.483030428768374,0.3192986508514028,0.38209211265074483,0.5057768542304517,0.5676115672877998,0.7645222957122387,0.5519655680440806,0.6325903946168616,0.4404412628472832,0.6046073803043038,0.47258230991245925,0.2544374631885724,0.3890468849088305
0.47335407676833796,0.5903165032012865,0.573882381133598,0.5017132016960026,0.43369667261950823,0.6518720027875312,0.4905564038371104,0.5401378289507159,0.6032235062047256,0.5372203413372931,0.651194477461353,0.4397036208824485,0.11611007269705359,0.5271194485782094,0.47558783927175097,0.4782789056058935,0.4687478890666402,0.4528988003503155,0.6417193044246925,0.4863083452198536,0.5442846579156869,0.5118526230422915,0.15924114925540317,0.4320389707615444,0.47109838721992436,0.40423506528611736
0.325904627146945,0.6348062130221925,0.38506561148098173,0.18183751036995333,0.4186909597910094,0.37244549162712626,0.5886468583231238,0.739460305656694,0.7320999952743837,0.6736189078537497,0.3794240653324681,0.5587494469082415,0.5504770337970248,0.25091607042148417,0.8114978462845166,0.6171117527821168,0.4970357383071835,0.4768902292874607,0.5060659620133006,0.6367795133146601,0.237429226176738,0.525288559953279,0.6770715094778964,0.3688617271348881,0.5426563150382164,0.4744552700476811
0.5425518841351107,0.6632696784609281,0.35513336494393444,0.5642306563966832,0.520789875268661,0.6334379120837111,0.5460733627784196,0.32332805036504236,0.8109797538953658,0.6563341252197964,0.3735343668075158,0.8476482843626265,0.43090522338251264,0.5087049498343708,0.16425323498123479,0.5267307409785816,0.6144267195861237,0.588010905748458,0.5794139998526878,0.3888629519376777,0.45450000399092017,0.45390209796907194,0.7094810337729318,0.4551334756050571,0.5547241398081637,0.4543552134500833
0.6518685711769188,0.4423408145941877,0.6301777261313658,0.3321140070024127,0.25408343449622106,0.3905048235794358,0.5649678361148728,0.33218559929864533,0.5614511888984133,0.506641372035025,0.609959776702481,0.5340384621959273,0.13397669297848003,0.37697325709664975,0.5282486597070851,0.7293044133028633,0.40598741533012356,0.5395716369469709,0.5909991239646928,0.41384208689540497,0.48608066841545333,0.5947816183592538,0.7675765000915362,0.44874429036402375,0.6902995945328589,0.5751929736381793
0.5163396297648075,0.5843141884093472,0.6538894571430862,0.5873701682536508,0.41977350704644395,0.530930233463447,0.322118050854052,0.570432533528987,0.5643418861749988,0.5756452717646247,0.2775603425211577,0.764792280562095,0.2863833159199699,0.8147740751194623,0.3583179060958369,0.4886187566035728,0.6692059123987449,0.32470884631482655,0.4073911641992536,0.46239065000564294,0.679571756715272,0.5492476221381067,0.35543073383814683,0.45109724148250474,0.4812318908579904,0.5739842257281721
0.45555037222760847,0.5771206824945554,0.3623301977864257,0.49704751033541333,0.5955977753579975,0.5061867551778808,0.5256249754829683,0.3454389769343586,0.5404677928459293,0.6066485303407229,0.29919109504615216,0.6789168005438393,0.37768265127726985,0.40141434703640666,0.6137556627129583,0.6970018437784671,0.569237026942627,0.6051480290571332,0.4859803120356726,0.2862622045874006,0.41821401013848986,0.6238121798939701,0.21840298734553582,0.30289256614296245,0.7683846973862949,0.536156407996657
0.4174169461916683,0.24633075412767452,0.66342172626281,0.18863575303201513,0.47538658610593665,0.5246708701442774,0.5704316175376375,0.5284712230504043,0.6338330160686234,0.8072369780048618,0.37015159921121205,0.5572987686913199,0.3042402264893999,0.6095041342194648,0.39674988428500946,0.4057792327066614,0.3506375434091442,0.5349556329123912,0.5485597079614216,0.5031990651628846,0.6009147925445155,0.33888553026730994,0.5404702060582068,0.5064802519796643,0.49721589050056086,0.3045656365160186
0.6558893882913789,0.759484846455959,0.5139152319994592,0.2776757090974768,0.6202420125210427,0.5904624559726956,0.8289775040829148,0.35163217756849846,0.7619280771580397,0.5775288048713708,0.6652800347479183,0.7473812741170909,0.4688382618523322,0.3363431381765968,0.6091815538649104,0.6653581682786219,0.36080007813760373,0.500156960153672,0.5012774892227353,0.8482477638820665,0.4464952015252612,0.35638529301272726,0.4415013596041366,0.3726559213983423,0.36975391262308466,0.4797301570080242
0.4391781706149029,0.4784642365463786,0.5801699611314528,0.5611007002589266,0.5040066084865442,0.42154624987546496,0.5423147983601704,0.3638487934998085,0.657936842398959,0.5125055813924969,0.6128367099058425,0.6034117261863091,0.4854825591408556,0.5709330771396255,0.31174822784486944,0.5692273876863962,0.5511265672244703,0.38496323364596036,0.6134749738765563,0.5925035630015714,0.46361540849708316,0.7119009087988312,0.31232768587024995,0.590709101482124,0.8302724696349244,0.6551999282376947
0.6839814991225561,0.6520507061433505,0.4411540855028325,0.3781433357759859,0.4488887306960226,0.26840360805608693,0.4453203983982138,0.36364182486647967,0.6379497773485796,0.48067057522039214,0.6555079743084329,0.5932817312608384,0.1680035781858919,0.1644125260554664,0.4669135240071034,0.897142843733435,0.5740467695614573,0.5954196574608208,0.4343979813729568,0.5398230966863653,0.5685801697713668,0.5658151613721077,0.6498198501052761,0.27646943497548443,0.4537879849785428,0.5082211461389111
0.2917338411479513,0.39400291414624283,0.4625995308699304,0.41402599549167685,0.4422769909527412,0.6018048286606018,0.4200041426825619,0.6577740298418675,0.23930954675468635,0.5298777532842731,0.6409275638508134,0.5635393063913896,0.3045699068329839,0.5404523672792892,0.7506054656319261,0.38082932170255507,0.4198637221952909,0.27583679774049286,0.6397057899653991,0.45690190618796134,0.4918919459298492,0.5260012787650757,0.4943254431187272,0.26687301600513136,0.5119351167993489,0.26669158373172097
0.3224614444857613,0.6611703695294407,0.24351919186476273,0.534154910585784,0.530691603515443,0.4025032251034574,0.49644526570866593,0.5330141624434271,0.6174814540254122,0.6980862055002591,0.45953736354199937,0.5100305501129306,0.6383100999339028,0.3133661783203416,0.46325978158764053,0.4819398758546295,0.5434337305850417,0.3194826401633753,0.28981766940463544,0.5709218007176627,0.5054255040683427,0.5153687835100432,0.5579714990256963,0.40536106199849187,0.5572987691219434,0.33672594595368166
0.7430242501180369,0.6635895734235219,0.49005511872544877,0.7459972722825606,0.5498579378390464,0.4863039213874286,0.42926312305152947,0.5501548463340988,0.42096312171954564,0.5790874700359615,0.35287347049659995,0.7544309876905375,0.6861703270537728,0.49558006305441676,0.5220665982906452,0.536581203518974,0.538464067617549,0.26923869735572714,0.5148861282413831,0.6507055369916676,0.5716928293019937,0.4885555004726638,0.46330671209232793,0.4722792332798855,0.38168069882200767,0.6283038183160158
0.5271053646221484,0.4976547203825141,0.4851878630788328,0.4370720185028555,0.3169781600111577,0.5898033040538596,0.8541097598599212,0.5801922701569836,0.47486330279107725,0.4499470303369824,0.27726729723530863,0.5456490713815605,0.46607445173282025,0.38777444421615037,0.22352160206979627,0.46036701506219097,0.7982077708035649,0.6869540001228607,0.40309769634632076,0.33635766973342096,0.5880671514485188,0.46936647392918046,0.3482171363230826,0.31778339072337136,0.6467718313200255,0.40701646798598035
0.6327000425942271,0.5118069037587656,0.5998261515952891,0.46798593638705577,0.35909870041420744,0.6211751003419581,0.5485406201583807,0.4279205243274813,0.6221815793034124,0.5884382070811245,0.3911383606920079,0.3153193848406794,0.2269282552733035,0.6189326576347669,0.5137313922866327,0.4496124319960093,0.37832960343001504,0.5962625879693063,0.7388069737191933,0.37533263625788427,0.5463414324006728,0.5032955105153629,0.6783022743563424,0.6425313541435194,0.5179029765867037,0.45562740953960523
0.19401548174217575,0.4158602432767289,0.5187164582409024,0.33893024981184394,0.27058109676472,0.46209386380212625,0.41474831672111273,0.34878841397378024,0.6292015095694217,0.5864850028262565,0.5314523262135288,0.48720637330092287,0.5477612540402793,0.32632481884231224,0.5900880265048125,1.0,0.639990891248163,0.31422522644508766,0.5527314325886723,0.6178276176653679,0.39125355100557946,0.5498022076329813,0.5394365352269439,0.7360252387322181,0.5122146172060921,0.3968957855195662
0.3602930922211824,0.43387057453548883,0.43303631425325506,0.4468581268383059,0.3758294331408174,0.5992035579893897,0.5973160181185395,0.527253065715649,0.45108018035778097,0.7849074694071307,0.5946981547814982,0.5913460741967599,0.38097576035129405,0.4393241217448961,0.5249717667388858,0.6725751553799355,0.6006271308352245,0.3514892574498599,0.6467010016712094,0.5299298614625514,0.5246442542533899,0.7650857476199944,0.36322768523766635,0.5723518749405739,0.6105305432847156,0.49223993771515917
0.5104636399210154,0.5953087767655162,0.5282018510053759,0.7057198164206439,0.6793134883818515,0.5788343895036353,0.3754143316202281,0.3741094465164533,0.47450789669488963,0.5169354678810385,0.677830905202967,0.6486829808586715,0.30243386322036203,0.2754777685321478,0.6608131274556043,0.5500713343363989,0.5330442814883574,0.44203497551994714,0.5642517590992376,0.7578853364701041,0.47474831130335327,0.45461327688603753,0.4651040284239887,0.28783755612850764,0.3769444490709344,0.4316248836274265
0.5790673356052605,0.6210509542690039,0.7207125286979976,0.1427129510471759,0.3187278028397726,0.5586975723319596,0.504543138696469,0.5941802035531952,0.491598643831752,0.40412727405396937,0.4764854288095468,0.6842653637992168,0.48101882859788486,0.6742044586565169,0.8692978348434015,0.2754452967371771,0.5410981566412624,0.6238061659567241,0.41896811688939845,0.6009218317962559,0.6245714858350698,0.7570077580676395,0.46013909464543745,0.5789509560372346,0.6168007418175941,0.6828998338147023
0.22999298650037842,0.49027326952280165,0.39555245591160915,0.220435841365626,0.7160948965594863,0.48353242362574317,0.6905366139509597,0.3180818807292911,0.733743520695892,0.6534041125271324,0.41174777309879457,0.6260816941369104,0.3549493442394468,0.3452730560934377,0.4280597127366887,0.4404288994792289,0.7533257696027753,0.309923148505441,0.5278488314378161,0.3772979309564102,0.4452462451115078,0.4493754910366998,0.5251624132903165,0.6896597421379348,0.6509944847346265,0.22100577604746718
0.4627567714157831,0.4409054407728498,0.5296123007458161,0.5325562910077674,0.4125844513918441,0.5302151942347627,0.5826277483637653,0.5622831491267075,0.37101895006254587,0.3205477819976116,0.675761332703873,0.4610662380510794,0.46385371188087127,0.3284113867448971,0.4956486100071646,0.5221916674947342,0.39175581928736974,0.4609396820006382,0.5245185445229104,0.5644840744734123,0.5355610279564934,0.475536815509118,0.26475958542655087,0.6126077913274222,0.2781068761642196,0.299780012350516
0.5283634868234628,0.31197171336512197,0.4778452805471044,0.5553734210293068,0.41248446368054775,0.6583559397894424,0.3578340704281986,0.5303672497465436,0.4565676776346112,0.35689462512578657,0.24889523317287865,0.8167606651871133,0.4886369489390532,0.26878727154956455,0.6491292748936681,0.6761113736713231,0.5905466913209296,0.49608811664647073,0.6346243966822479,0.3627921457150386,0.5157404821383215,0.33017585920061876,0.5745196240335237,0.6016996679757914,0.48963854632643533,0.4968218255217701
0.548723753726457,0.7013041275649992,0.41164391966493497,0.4263887341793483,0.3711607884806928,0.6512318597898619,0.3648010964157596,0.4677310587112781,0.47806874126370114,0.7608435042790508,0.48426932878487317,0.8459830825361091,0.49320844161262783,0.518313235256299,0.3702366651323436,0.3271528114100928,0.46767645301001515,0.22832830136099547,0.4934921394203887,0.5260196846411103,0.3947303252431178,0.5387263559304037,0.5162529301032458,0.4789681807242285,0.3995586461824386,0.3461225328358802
0.49948889295309545,0.6497075052079968,0.5840678395204865,0.3705111884618317,0.5197888115382707,0.5441526913393817,0.5980837989733159,0.407227366662614,0.550738066855908,0.4115044864774071,0.34216041925517093,0.551708458879684,0.6310303535387519,0.5148026344804553,0.5081317166296488,0.20618754161976194,0.3993320986121743,0.835850485782377,0.5110277482632356,0.41952289359012046,0.34018036146316594,0.5153930943614917,0.11854848096510523,0.7262972724075492,0.3603496400279368,0.32568717701044525
0.47006574113723426,0.6148515670741012,0.5515654423415756,0.43440360242712867,0.5079030576644086,0.394526203190005,0.5060868754114091,0.14751468292368275,0.5605761988549539,0.6174697171674702,0.3976665161943957,0.5667430432384969,0.7568001528577383,0.3408117797663096,0.5577249031245123,0.5447970741414621,0.5804153336371188,0.5062001626404239,0.681224162384265,0.6230312299524102,0.27750739657480417,0.35542469427036616,0.5297222550682531,0.5550694823181692,0.3970267692566525,0.2985949989976937
0.30165541963685805,0.48543088533566947,0.7173005033049196,0.6597607288216398,0.5668164683233385,0.5438737715693815,0.5199441400419113,0.15846557297310443,0.3164301721348058,0.27066541481221545,0.6312019348904718,0.5979131374044152,0.37039319501118895,0.4105475335070468,0.6391344936412862,0.4172056029991005,0.3922719697759799,0.40845306371575224,0.3483818820776178,0.559786922719761,0.6834005856910543,0.7804767928301966,0.5901126032594343,0.45225084614166616,0.514361430095317,0.4454039874207854
0.31862583746887313,0.7475844783020741,0.45686889834458044,0.7668942167465815,0.4983045671038247,0.6478112551394013,0.48515782954990344,0.41377139836167204,0.5348580074385888,0.6098105035782899,0.5216819565158155,0.7031138341857508,0.5539290177452725,0.46749228567070383,0.40498581337840367,0.6709371597219362,0.44992411636992335,0.48052762268571714,0.44777294663109685,0.6028805509537677,0.30023227896279886,0.588727606386836,0.5735342340361012,0.6364583952295755,0.5317161753070242,0.4867004095143211
0.4385247155745868,0.7780329065420708,0.663489240099546,0.4851159619910096,0.7161439597543869,0.44109230769863556,0.46571016061056975,0.29815216350276896,0.5212905370196916,0.48553593585661003,0.5660977169045068,0.5058057136786719,0.3425885205656837,0.4757809273452811,0.6314176540017947,0.36448079818586315,0.31971704727146977,0.21240140986894018,0.6436868074136667,0.38043055295308714,0.39572679052131154,0.5978918086619468,0.4136951151777956,0.47113352316507917,0.25625581909815215,0.32630278660043044
